transaction_id,transaction_type,amount,customer_age,customer_gender,account_balance,device_type,location,merchant_category,transaction_time,international_transaction,fraud
1614,Payment,50540.43,22,Male,410695.32,Mobile,Chennai,Grocery,22,Yes,0
1615,Payment,90175.86,52,Male,486922.05,Mobile,Mumbai,Food,22,No,1
1616,Payment,44022.62,24,Male,418197.37,Desktop,Bangalore,Grocery,16,Yes,0
1617,Withdrawal,12449.18,25,Male,250428.93,Desktop,Kolkata,Food,23,Yes,1
1618,Deposit,11660.69,36,Female,302192.81,Desktop,Bangalore,Grocery,17,No,0
1619,Deposit,18959.62,22,Female,469845.59,Desktop,Mumbai,Electronics,21,No,0
1620,Deposit,43862.03,60,Male,64012.83,Desktop,Bangalore,Food,3,Yes,1
1621,Payment,33929.3,56,Female,65767.27,Desktop,Bangalore,Fashion,22,No,0
1622,Deposit,35674.12,60,Female,493823.98,Desktop,Mumbai,Travel,3,Yes,1
1623,Deposit,23159.1,26,Male,54303.68,Mobile,Delhi,Travel,21,Yes,0
1624,Deposit,60497.93,38,Male,154862.54,Mobile,Delhi,Food,15,No,1
1625,Deposit,49076.01,34,Female,405693.39,Mobile,Delhi,Travel,3,No,0
1626,Deposit,44311.36,20,Male,92550.24,Desktop,Mumbai,Travel,13,Yes,1
1627,Deposit,48796.75,25,Female,331738.9,Desktop,Bangalore,Food,5,Yes,1
1628,Deposit,59145.41,42,Female,384403.03,Desktop,Kolkata,Electronics,0,Yes,1
1629,Withdrawal,34952.79,65,Male,383771.04,Desktop,Bangalore,Electronics,13,No,0
1630,Deposit,35191.8,60,Male,127568.9,Desktop,Chennai,Electronics,22,Yes,0
1631,Transfer,33825.67,19,Female,23501.92,Desktop,Chennai,Food,13,No,1
1632,Deposit,58840.12,38,Female,287325.0,Desktop,Chennai,Electronics,15,Yes,1
1633,Payment,33663.15,50,Female,87480.47,Desktop,Kolkata,Travel,6,No,0
1634,Transfer,84054.01,52,Male,147241.0,Mobile,Kolkata,Food,12,Yes,1
1635,Transfer,71798.91,55,Male,297973.0,Desktop,Delhi,Food,16,No,1
1636,Withdrawal,79585.61,59,Female,254796.57,Desktop,Bangalore,Food,10,Yes,1
1637,Withdrawal,62533.89,47,Male,441043.8,Mobile,Chennai,Travel,6,No,1
1638,Deposit,93470.13,64,Male,263523.44,Desktop,Bangalore,Grocery,7,Yes,0
1639,Withdrawal,84427.79,44,Female,430792.05,Mobile,Mumbai,Travel,8,No,0
1640,Withdrawal,68716.8,33,Female,123049.29,Mobile,Mumbai,Electronics,7,No,0
1641,Deposit,42259.71,20,Male,83882.45,Mobile,Delhi,Fashion,8,Yes,0
1642,Transfer,96382.31,49,Male,32387.0,Mobile,Kolkata,Food,9,Yes,0
1643,Deposit,89687.65,60,Male,201463.05,Mobile,Mumbai,Electronics,18,Yes,1
1644,Withdrawal,49695.47,23,Male,301911.55,Desktop,Kolkata,Food,23,No,0
1645,Payment,93556.46,31,Male,57872.94,Mobile,Kolkata,Travel,13,No,0
1646,Transfer,49086.82,41,Male,161662.52,Desktop,Bangalore,Grocery,8,Yes,1
1647,Withdrawal,82154.4,19,Male,421529.12,Mobile,Mumbai,Fashion,17,No,0
1648,Withdrawal,90325.39,61,Male,269780.79,Mobile,Bangalore,Travel,0,No,0
1649,Withdrawal,30158.73,70,Male,152224.34,Mobile,Bangalore,Fashion,20,No,0
1650,Withdrawal,86657.81,70,Female,238190.19,Desktop,Kolkata,Travel,3,Yes,1
1651,Transfer,35250.45,56,Female,229364.57,Mobile,Delhi,Grocery,20,No,0
1652,Payment,407.27,30,Female,160292.29,Mobile,Delhi,Grocery,7,Yes,0
1653,Deposit,79284.97,38,Female,241790.91,Mobile,Kolkata,Grocery,21,No,0
1654,Payment,8531.46,41,Male,199779.62,Desktop,Chennai,Grocery,0,Yes,0
1655,Payment,90693.79,47,Male,134582.67,Mobile,Delhi,Travel,19,No,0
1656,Payment,8997.22,41,Male,473885.54,Mobile,Delhi,Food,13,No,0
1657,Deposit,11939.38,63,Male,99319.36,Desktop,Kolkata,Travel,12,Yes,0
1658,Payment,60048.27,70,Female,364720.49,Mobile,Bangalore,Grocery,13,Yes,1
1659,Withdrawal,23625.01,46,Male,187970.68,Desktop,Delhi,Electronics,15,Yes,0
1660,Deposit,68716.56,63,Female,355684.32,Desktop,Delhi,Electronics,17,Yes,1
1661,Payment,47146.15,40,Male,7653.69,Desktop,Kolkata,Travel,21,No,0
1662,Transfer,58090.64,34,Male,254354.63,Desktop,Bangalore,Grocery,2,No,0
1663,Deposit,14265.39,25,Female,26860.27,Mobile,Bangalore,Fashion,23,No,0
1664,Withdrawal,90288.99,34,Female,260901.48,Desktop,Mumbai,Fashion,23,No,0
1665,Payment,55611.9,60,Female,31344.98,Mobile,Delhi,Grocery,5,Yes,1
1666,Payment,70625.69,45,Male,497624.86,Desktop,Delhi,Travel,11,No,0
1667,Transfer,84599.25,27,Male,178054.13,Mobile,Kolkata,Grocery,5,No,0
1668,Payment,58396.38,18,Male,211127.4,Mobile,Mumbai,Travel,21,Yes,0
1669,Transfer,28499.7,61,Male,200114.05,Mobile,Kolkata,Grocery,0,Yes,1
1670,Deposit,45460.15,35,Male,168066.33,Mobile,Chennai,Travel,10,Yes,1
1671,Transfer,80175.64,36,Female,400082.75,Mobile,Chennai,Food,12,Yes,1
1672,Payment,24084.01,67,Female,49148.21,Mobile,Mumbai,Travel,12,No,0
1673,Payment,12148.14,49,Female,369265.2,Desktop,Chennai,Grocery,11,Yes,0
1674,Payment,49013.34,42,Female,137897.3,Desktop,Delhi,Travel,11,Yes,0
1675,Deposit,9385.45,50,Female,486769.54,Mobile,Mumbai,Travel,16,Yes,1
1676,Deposit,8010.39,69,Female,153694.66,Mobile,Kolkata,Grocery,16,No,0
1677,Transfer,55144.33,20,Male,257772.53,Desktop,Delhi,Travel,21,No,1
1678,Transfer,76887.81,19,Male,371555.5,Desktop,Mumbai,Grocery,12,Yes,1
1679,Withdrawal,31463.24,64,Female,379890.36,Desktop,Chennai,Fashion,10,Yes,1
1680,Transfer,74728.23,56,Female,436449.82,Mobile,Bangalore,Food,0,Yes,1
1681,Transfer,17256.36,48,Female,347444.08,Desktop,Kolkata,Food,19,No,0
1682,Deposit,80483.61,23,Male,71881.4,Mobile,Delhi,Electronics,22,Yes,0
1683,Payment,48163.61,27,Male,220715.29,Mobile,Delhi,Fashion,14,Yes,0
1684,Transfer,11734.24,27,Female,482114.1,Desktop,Delhi,Travel,18,Yes,1
1685,Deposit,5187.13,18,Male,317052.89,Desktop,Bangalore,Travel,23,No,1
1686,Deposit,48661.49,55,Female,119793.36,Mobile,Chennai,Electronics,13,No,0
1687,Withdrawal,89298.43,44,Female,62885.67,Desktop,Bangalore,Travel,0,Yes,1
1688,Payment,46977.12,46,Male,256279.79,Desktop,Chennai,Travel,4,No,0
1689,Deposit,95984.36,61,Female,399006.47,Mobile,Chennai,Grocery,9,Yes,1
1690,Payment,17411.78,28,Female,54947.34,Desktop,Bangalore,Fashion,7,Yes,0
1691,Transfer,35942.8,34,Female,340079.29,Mobile,Chennai,Electronics,2,No,0
1692,Payment,12156.73,32,Female,132621.96,Desktop,Kolkata,Electronics,17,No,0
1693,Transfer,70669.85,46,Female,481510.32,Mobile,Delhi,Food,19,Yes,1
1694,Transfer,50779.84,28,Male,436080.39,Desktop,Mumbai,Fashion,22,No,0
1695,Deposit,73281.93,24,Male,325311.02,Desktop,Mumbai,Electronics,6,No,0
1696,Transfer,24607.07,69,Female,173953.43,Mobile,Delhi,Fashion,11,No,0
1697,Payment,15245.96,66,Female,394671.79,Mobile,Bangalore,Travel,13,No,0
1698,Withdrawal,94379.65,46,Male,386225.17,Mobile,Delhi,Fashion,10,No,0
1699,Payment,43463.82,43,Male,331787.21,Mobile,Chennai,Electronics,20,No,0
1700,Withdrawal,72182.95,38,Female,8911.61,Desktop,Chennai,Food,4,No,0
1701,Payment,88769.22,57,Female,350248.13,Desktop,Mumbai,Fashion,2,Yes,1
1702,Deposit,72537.36,65,Male,262632.5,Desktop,Mumbai,Electronics,16,No,0
1703,Payment,2439.83,68,Female,124463.19,Desktop,Bangalore,Food,3,Yes,0
1704,Withdrawal,62736.25,40,Male,28627.77,Mobile,Bangalore,Fashion,18,Yes,1
1705,Payment,80558.22,55,Male,178416.88,Desktop,Chennai,Grocery,22,No,0
1706,Payment,10612.17,51,Male,412307.15,Desktop,Bangalore,Electronics,4,No,0
1707,Transfer,9315.64,45,Male,240745.27,Desktop,Delhi,Fashion,21,No,0
1708,Deposit,87214.28,55,Female,320048.27,Desktop,Bangalore,Travel,5,Yes,1
1709,Deposit,71143.94,26,Male,348763.0,Desktop,Bangalore,Electronics,23,Yes,0
1710,Withdrawal,92177.57,25,Female,59616.4,Desktop,Chennai,Fashion,1,Yes,1
1711,Withdrawal,99102.91,37,Female,245533.14,Mobile,Mumbai,Food,13,Yes,0
1712,Withdrawal,88916.81,31,Male,410466.91,Desktop,Delhi,Electronics,17,No,1
1713,Transfer,41815.76,54,Female,285053.17,Desktop,Bangalore,Travel,23,Yes,0
1714,Deposit,76191.71,60,Female,78746.38,Desktop,Delhi,Food,21,No,0
1715,Deposit,33965.89,20,Female,369276.83,Mobile,Mumbai,Electronics,18,No,0
1716,Transfer,64427.03,23,Male,477808.32,Mobile,Chennai,Food,6,No,0
1717,Transfer,12116.29,52,Male,481376.5,Desktop,Mumbai,Grocery,22,No,1
1718,Withdrawal,40239.61,20,Female,431677.3,Mobile,Kolkata,Travel,5,No,0
1719,Withdrawal,38262.9,23,Male,489994.13,Mobile,Kolkata,Grocery,5,No,0
1720,Payment,30748.74,44,Male,34162.3,Desktop,Mumbai,Electronics,22,Yes,1
1721,Transfer,32072.14,44,Female,132677.47,Mobile,Delhi,Grocery,7,Yes,1
1722,Deposit,94940.77,35,Male,162576.54,Desktop,Delhi,Travel,0,No,0
1723,Transfer,26989.06,55,Male,126926.47,Mobile,Kolkata,Food,13,No,1
1724,Payment,78309.87,27,Female,272517.68,Mobile,Mumbai,Food,13,No,1
1725,Deposit,96115.33,57,Female,328264.13,Mobile,Delhi,Electronics,15,No,0
1726,Deposit,99924.26,58,Male,294653.79,Desktop,Delhi,Grocery,23,Yes,1
1727,Deposit,69873.09,26,Female,439748.25,Mobile,Chennai,Food,10,No,0
1728,Deposit,27374.01,60,Female,174106.75,Desktop,Chennai,Fashion,0,Yes,0
1729,Transfer,60917.8,18,Male,337989.67,Desktop,Chennai,Travel,12,Yes,1
1730,Transfer,53911.07,70,Female,337761.73,Desktop,Bangalore,Food,11,No,1
1731,Transfer,12563.91,41,Male,225065.94,Mobile,Delhi,Fashion,21,No,1
1732,Withdrawal,80860.61,32,Male,490158.96,Desktop,Delhi,Fashion,15,Yes,1
1733,Deposit,11183.56,35,Female,89386.16,Mobile,Chennai,Food,18,Yes,1
1734,Payment,74622.75,26,Female,467113.88,Mobile,Chennai,Fashion,6,Yes,0
1735,Withdrawal,68099.97,47,Male,469255.73,Mobile,Kolkata,Travel,13,No,1
1736,Deposit,49607.91,51,Male,442482.21,Mobile,Delhi,Fashion,13,No,0
1737,Deposit,19541.35,23,Male,495181.0,Mobile,Bangalore,Electronics,7,Yes,1
1738,Withdrawal,6378.13,58,Male,18797.01,Desktop,Delhi,Food,20,No,0
1739,Payment,10873.28,33,Female,417096.17,Desktop,Chennai,Grocery,2,No,0
1740,Deposit,57935.55,23,Male,458773.62,Desktop,Kolkata,Electronics,4,Yes,0
1741,Deposit,5573.4,57,Female,37566.18,Mobile,Chennai,Electronics,9,No,0
1742,Deposit,23387.89,56,Male,229438.57,Desktop,Bangalore,Food,19,Yes,1
1743,Transfer,45462.27,39,Male,58463.26,Mobile,Chennai,Electronics,18,Yes,0
1744,Payment,63772.64,34,Female,213398.47,Desktop,Mumbai,Grocery,4,Yes,1
1745,Withdrawal,58493.78,50,Female,159038.18,Mobile,Mumbai,Travel,9,No,1
1746,Transfer,51816.29,60,Male,33372.23,Mobile,Bangalore,Fashion,6,Yes,1
1747,Payment,78547.85,39,Male,335590.77,Desktop,Chennai,Fashion,18,No,0
1748,Deposit,32929.04,24,Female,438672.21,Mobile,Bangalore,Grocery,0,Yes,0
1749,Deposit,62429.61,33,Female,368620.16,Desktop,Bangalore,Grocery,12,Yes,0
1750,Transfer,36345.43,22,Female,19858.71,Mobile,Mumbai,Fashion,14,Yes,0
1751,Withdrawal,4486.09,19,Male,102923.37,Mobile,Mumbai,Fashion,23,Yes,1
1752,Payment,17936.29,19,Male,422226.3,Mobile,Delhi,Grocery,12,Yes,1
1753,Payment,30576.73,33,Female,405696.45,Mobile,Chennai,Food,13,Yes,1
1754,Payment,79510.32,30,Female,348705.18,Desktop,Chennai,Travel,20,Yes,0
1755,Payment,85458.1,36,Male,167201.9,Mobile,Kolkata,Grocery,16,No,1
1756,Transfer,78488.06,68,Male,87879.6,Desktop,Chennai,Fashion,15,No,1
1757,Withdrawal,52595.02,48,Female,239510.29,Desktop,Chennai,Electronics,6,Yes,0
1758,Deposit,86330.51,43,Male,156469.52,Desktop,Chennai,Grocery,11,No,0
1759,Payment,75187.11,36,Female,261816.26,Mobile,Chennai,Electronics,14,No,0
1760,Deposit,43307.32,41,Female,161925.11,Desktop,Delhi,Grocery,14,Yes,1
1761,Transfer,35973.38,23,Female,422088.68,Mobile,Kolkata,Grocery,3,Yes,1
1762,Transfer,54648.0,39,Male,339178.13,Desktop,Kolkata,Fashion,6,Yes,0
1763,Withdrawal,952.53,37,Female,412042.88,Desktop,Bangalore,Food,20,Yes,0
1764,Payment,86560.07,32,Male,363051.27,Mobile,Bangalore,Grocery,16,No,0
1765,Deposit,34131.89,23,Female,423671.83,Desktop,Bangalore,Grocery,14,No,0
1766,Transfer,37532.55,54,Male,156258.11,Mobile,Bangalore,Fashion,10,Yes,1
1767,Deposit,76307.87,62,Female,166409.36,Mobile,Chennai,Electronics,4,Yes,0
1768,Withdrawal,56862.27,69,Female,490185.2,Mobile,Bangalore,Electronics,17,No,1
1769,Transfer,32951.25,46,Female,51154.55,Mobile,Chennai,Grocery,1,No,1
1770,Payment,7042.15,42,Female,106916.69,Desktop,Chennai,Electronics,14,Yes,1
1771,Transfer,17265.39,44,Female,82732.55,Mobile,Mumbai,Food,13,No,0
1772,Deposit,95514.17,31,Male,435872.29,Desktop,Bangalore,Travel,5,No,0
1773,Deposit,27616.55,18,Male,225637.13,Desktop,Chennai,Grocery,16,No,0
1774,Deposit,46074.44,54,Male,369958.9,Desktop,Bangalore,Fashion,22,No,0
1775,Payment,41563.77,29,Female,231624.94,Mobile,Chennai,Electronics,12,Yes,1
1776,Payment,27450.25,58,Female,334995.19,Mobile,Mumbai,Travel,13,Yes,0
1777,Transfer,75564.15,50,Female,207997.55,Mobile,Kolkata,Grocery,16,Yes,1
1778,Transfer,63922.78,61,Female,193672.01,Desktop,Mumbai,Travel,1,Yes,1
1779,Payment,32778.33,65,Female,244955.82,Mobile,Delhi,Food,21,Yes,0
1780,Deposit,14111.55,70,Female,421573.45,Mobile,Delhi,Food,3,Yes,1
1781,Deposit,16928.49,60,Male,340304.66,Mobile,Bangalore,Fashion,5,Yes,0
1782,Payment,44261.61,21,Male,198356.1,Desktop,Bangalore,Electronics,19,Yes,1
1783,Deposit,76734.71,33,Female,454834.41,Mobile,Delhi,Electronics,13,Yes,0
1784,Withdrawal,82070.6,61,Male,114181.09,Mobile,Mumbai,Grocery,1,No,0
1785,Withdrawal,32335.69,58,Male,314213.31,Desktop,Bangalore,Electronics,7,Yes,1
1786,Withdrawal,17444.79,43,Female,10930.78,Mobile,Bangalore,Grocery,2,No,0
1787,Withdrawal,4489.5,31,Female,154259.45,Desktop,Delhi,Food,18,Yes,1
1788,Transfer,60026.73,58,Female,340560.76,Mobile,Kolkata,Grocery,20,No,0
1789,Deposit,6844.6,19,Female,194273.84,Mobile,Chennai,Food,22,Yes,1
1790,Transfer,30953.98,65,Female,379836.64,Mobile,Delhi,Grocery,11,No,0
1791,Payment,37637.22,59,Male,122841.66,Desktop,Kolkata,Grocery,8,No,0
1792,Transfer,52135.2,44,Female,376522.7,Mobile,Kolkata,Fashion,7,Yes,1
1793,Payment,80165.04,62,Male,305991.28,Desktop,Chennai,Fashion,5,No,0
1794,Transfer,86999.69,22,Male,30792.9,Mobile,Mumbai,Grocery,2,Yes,1
1795,Payment,23707.38,23,Female,363869.61,Desktop,Mumbai,Grocery,7,No,0
1796,Payment,30379.76,54,Female,484024.28,Mobile,Kolkata,Travel,2,No,0
1797,Payment,47124.28,45,Female,381360.61,Desktop,Delhi,Travel,13,Yes,0
1798,Withdrawal,59558.82,27,Male,132359.4,Desktop,Kolkata,Travel,9,No,0
1799,Deposit,7286.77,26,Female,101879.3,Mobile,Delhi,Electronics,16,No,0
1800,Deposit,94034.47,65,Female,195098.52,Desktop,Chennai,Electronics,13,Yes,0
1801,Transfer,38544.12,54,Male,101142.96,Desktop,Kolkata,Fashion,16,No,0
1802,Withdrawal,69675.9,59,Female,463626.78,Mobile,Mumbai,Travel,1,No,0
1803,Transfer,69777.4,59,Male,134358.7,Desktop,Mumbai,Fashion,7,Yes,1
1804,Transfer,64475.3,42,Female,354504.54,Mobile,Chennai,Grocery,13,Yes,1
1805,Withdrawal,69214.5,50,Female,295109.49,Desktop,Delhi,Electronics,20,No,0
1806,Withdrawal,74898.13,65,Female,351009.45,Mobile,Mumbai,Travel,0,Yes,1
1807,Deposit,52543.7,59,Female,367855.91,Mobile,Mumbai,Fashion,5,Yes,1
1808,Payment,50311.11,25,Female,285710.61,Mobile,Mumbai,Grocery,1,Yes,0
1809,Payment,26009.26,44,Female,315284.5,Mobile,Mumbai,Electronics,9,Yes,1
1810,Withdrawal,6519.82,19,Male,241559.07,Mobile,Delhi,Electronics,8,Yes,0
1811,Transfer,9774.5,51,Male,190954.57,Desktop,Bangalore,Travel,10,No,0
1812,Withdrawal,99944.57,70,Male,470790.57,Desktop,Bangalore,Food,1,No,0
1813,Transfer,408.16,62,Female,363983.99,Mobile,Delhi,Food,3,No,0
1814,Payment,36906.15,57,Female,259882.43,Mobile,Delhi,Fashion,0,No,0
1815,Withdrawal,67825.15,32,Female,203081.77,Mobile,Kolkata,Travel,15,Yes,0
1816,Withdrawal,60756.66,63,Male,435580.07,Mobile,Mumbai,Travel,2,No,0
1817,Deposit,16888.48,46,Male,243673.43,Mobile,Mumbai,Grocery,5,Yes,1
1818,Transfer,16107.5,38,Female,384322.87,Mobile,Kolkata,Travel,21,Yes,0
1819,Deposit,9135.13,62,Female,436610.6,Mobile,Kolkata,Travel,22,No,0
1820,Deposit,80863.9,32,Female,62266.53,Mobile,Delhi,Electronics,10,Yes,0
1821,Transfer,57326.62,26,Female,477263.97,Mobile,Kolkata,Electronics,18,Yes,1
1822,Deposit,32032.33,41,Male,262276.93,Mobile,Delhi,Travel,0,No,0
1823,Withdrawal,83737.94,49,Female,77975.55,Desktop,Mumbai,Electronics,19,No,0
1824,Transfer,27417.91,63,Female,317383.15,Mobile,Bangalore,Fashion,22,No,1
1825,Withdrawal,15354.95,63,Male,424794.62,Mobile,Delhi,Grocery,15,No,0
1826,Payment,99107.22,53,Female,172018.02,Desktop,Kolkata,Travel,12,Yes,1
1827,Withdrawal,28308.17,30,Female,53173.19,Desktop,Chennai,Electronics,22,No,0
1828,Payment,57758.03,46,Female,149085.38,Mobile,Mumbai,Grocery,23,Yes,1
1829,Transfer,36286.36,54,Male,340767.31,Mobile,Bangalore,Travel,21,Yes,0
1830,Transfer,35622.83,48,Male,472806.28,Mobile,Chennai,Fashion,18,No,0
1831,Deposit,24575.6,25,Male,201339.17,Desktop,Chennai,Grocery,20,No,0
1832,Transfer,77795.31,70,Female,141231.94,Desktop,Kolkata,Electronics,3,Yes,1
1833,Deposit,64176.79,50,Male,16398.25,Desktop,Kolkata,Electronics,18,Yes,1
1834,Deposit,29906.5,26,Male,165988.34,Mobile,Bangalore,Electronics,12,No,0
1835,Transfer,75375.47,31,Male,94428.77,Mobile,Delhi,Food,14,No,1
1836,Payment,57550.59,59,Male,48471.36,Desktop,Delhi,Electronics,3,No,1
1837,Payment,42362.83,60,Male,127926.86,Mobile,Chennai,Fashion,21,No,0
1838,Deposit,69540.64,51,Female,305055.21,Mobile,Delhi,Electronics,7,Yes,1
1839,Withdrawal,85622.91,31,Male,303061.47,Mobile,Chennai,Fashion,8,Yes,0
1840,Deposit,7528.53,34,Female,193982.24,Mobile,Bangalore,Travel,2,No,0
1841,Payment,53636.84,22,Female,497702.84,Mobile,Kolkata,Food,21,Yes,1
1842,Payment,31704.4,68,Female,192576.24,Mobile,Delhi,Fashion,3,Yes,0
1843,Deposit,6689.34,58,Male,184595.64,Desktop,Kolkata,Grocery,7,No,0
1844,Deposit,97950.57,32,Female,476132.52,Mobile,Mumbai,Food,23,No,0
1845,Deposit,9644.5,40,Female,278013.4,Mobile,Delhi,Grocery,10,No,0
1846,Deposit,47738.5,26,Female,9701.25,Mobile,Mumbai,Grocery,12,No,0
1847,Withdrawal,70779.49,33,Female,354859.45,Mobile,Bangalore,Fashion,14,No,1
1848,Deposit,52107.41,63,Male,156067.78,Mobile,Kolkata,Travel,10,Yes,1
1849,Transfer,73022.31,23,Male,289781.77,Mobile,Kolkata,Food,15,Yes,0
1850,Deposit,67735.6,64,Male,242429.69,Mobile,Bangalore,Electronics,19,Yes,0
1851,Transfer,71444.59,62,Female,125891.99,Mobile,Chennai,Travel,5,Yes,1
1852,Withdrawal,83956.95,50,Female,476479.38,Desktop,Bangalore,Travel,5,No,0
1853,Withdrawal,91413.11,33,Male,148582.05,Desktop,Kolkata,Fashion,6,Yes,0
1854,Deposit,21824.57,37,Male,468030.12,Desktop,Delhi,Fashion,0,No,0
1855,Withdrawal,10805.69,40,Male,204023.7,Mobile,Delhi,Travel,15,Yes,1
1856,Payment,41130.83,49,Male,82037.05,Desktop,Mumbai,Travel,12,No,0
1857,Deposit,89230.12,52,Female,58804.02,Desktop,Bangalore,Grocery,4,No,0
1858,Transfer,35987.75,63,Male,59779.49,Desktop,Delhi,Grocery,12,No,0
1859,Transfer,16115.22,30,Female,480050.93,Desktop,Delhi,Travel,15,No,0
1860,Payment,32556.28,66,Female,253420.0,Desktop,Mumbai,Electronics,3,Yes,1
1861,Withdrawal,50050.09,67,Male,30759.72,Desktop,Bangalore,Food,23,Yes,1
1862,Withdrawal,28294.11,23,Female,127634.91,Mobile,Chennai,Grocery,7,No,0
1863,Withdrawal,99426.28,33,Female,103214.17,Mobile,Chennai,Food,5,Yes,0
1864,Payment,23015.48,26,Female,23991.38,Mobile,Mumbai,Travel,0,Yes,1
1865,Transfer,38097.23,51,Female,351578.64,Mobile,Mumbai,Fashion,13,No,1
1866,Deposit,64422.93,37,Male,138276.81,Desktop,Kolkata,Travel,7,No,0
1867,Payment,4184.82,21,Female,109928.89,Desktop,Kolkata,Food,3,No,0
1868,Deposit,36421.77,37,Male,52959.17,Mobile,Chennai,Grocery,10,No,0
1869,Withdrawal,74318.91,55,Female,122934.85,Desktop,Mumbai,Food,12,Yes,0
1870,Payment,62992.91,56,Male,25314.27,Mobile,Mumbai,Travel,3,Yes,0
1871,Withdrawal,30217.49,48,Male,269110.99,Mobile,Delhi,Grocery,6,No,0
1872,Withdrawal,89169.51,66,Female,447981.95,Desktop,Delhi,Travel,2,No,0
1873,Transfer,16776.82,35,Male,148379.9,Mobile,Mumbai,Travel,15,Yes,1
1874,Deposit,56293.61,42,Female,305573.1,Mobile,Mumbai,Electronics,5,Yes,1
1875,Transfer,87927.59,68,Female,254389.79,Desktop,Kolkata,Grocery,9,No,0
1876,Payment,22470.55,52,Male,149462.43,Mobile,Kolkata,Grocery,8,Yes,0
1877,Payment,98954.67,31,Male,5692.98,Desktop,Chennai,Fashion,10,Yes,0
1878,Withdrawal,72235.75,44,Female,165694.39,Mobile,Delhi,Fashion,7,No,1
1879,Transfer,53785.13,67,Male,362688.09,Desktop,Kolkata,Food,17,Yes,1
1880,Payment,32493.88,31,Female,82042.53,Mobile,Bangalore,Fashion,4,No,1
1881,Payment,45993.07,70,Male,98485.66,Desktop,Mumbai,Fashion,0,No,0
1882,Payment,81768.17,61,Male,39379.79,Mobile,Bangalore,Grocery,14,No,1
1883,Payment,72703.79,69,Male,303630.29,Desktop,Bangalore,Electronics,3,Yes,1
1884,Transfer,13304.69,67,Male,137489.96,Mobile,Delhi,Electronics,17,No,0
1885,Transfer,20311.93,48,Female,408655.14,Desktop,Kolkata,Travel,4,Yes,1
1886,Withdrawal,62785.84,25,Male,413337.83,Mobile,Chennai,Fashion,3,No,1
1887,Payment,2497.69,45,Female,77951.37,Desktop,Mumbai,Travel,21,Yes,0
1888,Transfer,22529.79,36,Female,42763.52,Desktop,Delhi,Fashion,2,Yes,1
1889,Payment,42919.98,39,Male,341319.49,Mobile,Kolkata,Food,9,No,0
1890,Withdrawal,91631.81,60,Female,466776.51,Mobile,Delhi,Grocery,20,Yes,1
1891,Deposit,44724.87,68,Female,408251.63,Mobile,Chennai,Travel,23,No,0
1892,Withdrawal,99477.69,29,Female,179541.34,Desktop,Bangalore,Travel,22,No,0
1893,Withdrawal,13908.31,59,Male,194676.68,Desktop,Chennai,Food,15,Yes,1
1894,Deposit,52741.9,67,Male,353031.19,Mobile,Kolkata,Electronics,6,Yes,1
1895,Deposit,95765.82,25,Male,456124.15,Desktop,Mumbai,Fashion,14,Yes,0
1896,Deposit,24325.49,70,Male,32653.5,Mobile,Delhi,Grocery,12,Yes,0
1897,Deposit,37231.25,62,Male,333059.92,Mobile,Bangalore,Food,5,Yes,1
1898,Payment,7991.43,22,Male,286745.66,Desktop,Mumbai,Grocery,15,Yes,0
1899,Withdrawal,47071.43,64,Female,224766.95,Mobile,Kolkata,Electronics,4,Yes,0
1900,Transfer,60456.94,29,Male,10379.45,Desktop,Bangalore,Food,22,No,0
1901,Withdrawal,70964.35,45,Male,139554.67,Mobile,Chennai,Travel,4,Yes,1
1902,Transfer,21968.75,29,Male,409196.62,Desktop,Bangalore,Fashion,20,No,0
1903,Payment,5561.7,41,Female,101391.64,Mobile,Delhi,Electronics,11,No,0
1904,Withdrawal,16359.76,24,Male,109895.42,Mobile,Kolkata,Grocery,17,Yes,0
1905,Transfer,24109.48,23,Male,284050.96,Desktop,Delhi,Electronics,10,Yes,0
1906,Transfer,98056.11,66,Female,479575.82,Mobile,Kolkata,Travel,23,No,0
1907,Transfer,33198.69,65,Male,253577.67,Mobile,Delhi,Food,12,No,0
1908,Transfer,29082.93,27,Female,43982.67,Mobile,Mumbai,Grocery,21,Yes,0
1909,Payment,99342.32,50,Female,226502.7,Mobile,Kolkata,Fashion,11,No,1
1910,Deposit,23987.15,57,Male,479217.75,Desktop,Delhi,Electronics,4,No,0
1911,Transfer,49941.33,47,Female,89010.23,Desktop,Mumbai,Electronics,8,No,0
1912,Transfer,18000.71,67,Female,132682.33,Desktop,Kolkata,Travel,20,Yes,0
1913,Deposit,4055.3,36,Female,207471.45,Mobile,Bangalore,Fashion,16,No,0
1914,Deposit,50643.65,34,Male,312203.79,Mobile,Mumbai,Food,0,Yes,0
1915,Withdrawal,37644.59,54,Female,427645.45,Mobile,Bangalore,Travel,21,Yes,1
1916,Deposit,64284.2,70,Female,59013.93,Mobile,Delhi,Travel,13,Yes,1
1917,Transfer,31796.76,56,Female,110254.42,Desktop,Delhi,Fashion,14,Yes,1
1918,Deposit,14636.83,31,Female,286262.25,Desktop,Delhi,Fashion,13,No,0
1919,Payment,86815.26,66,Female,138574.81,Mobile,Delhi,Grocery,2,No,0
1920,Withdrawal,87390.21,46,Female,264765.08,Desktop,Mumbai,Electronics,2,No,1
1921,Withdrawal,16536.87,40,Female,243404.5,Mobile,Bangalore,Fashion,22,No,0
